gene,logFC,logCPM,PValue,FDR
Dmagna023173-T1,2.24507891445338,6.02079190882628,0.000834318544102674,0.0887024103085943
Dmagna014662-T1,3.18130893146164,5.19646631990646,0.000840043207959677,0.0887024103085943
Dmagna008010-T1,0.890646574135741,5.32916012670852,0.0008410008293536,0.0887024103085943
Dmagna032327-T1,-4.73879414259376,2.12076271412211,0.000859323463384319,0.0899268577502575
Dmagna001867-T1,3.6353713436318,0.441485343953076,0.000890052636322227,0.0924205818878777
Dmagna004655-T2,1.71927997138618,0.794149218245861,0.000898068342514627,0.0925355803691033
Dmagna012698-T1,-2.60068109290372,4.35169298284712,0.000924260727987842,0.0945074232931079
Dmagna023889-T1,-7.26448661067113,1.8197676071056,0.000935677678748351,0.0949500189911679
Dmagna024594-T1,-8.4179676814334,5.99111333109989,0.000961549984754515,0.0968418198931333
Dmagna004122-T1,-3.32833369603058,4.49991530164413,0.000985671714249173,0.0978669502286243
Dmagna030595-T1,-8.46626927565864,5.77878496568326,0.000986341043737535,0.0978669502286243
Dmagna028758-T1,5.04007611705569,1.82862153424565,0.00101440819280653,0.0999117481076726
Dmagna026046-T1,-3.12209179712557,3.38609214399167,0.00103219297445598,0.100921349582758
Dmagna012212-T1,-2.05309166072966,6.24108589140054,0.0010625426137628,0.101794384587806
Dmagna018741-T2,1.15539166080556,2.25114782682763,0.00106665682435151,0.101794384587806
Dmagna002024-T1,-2.07871654903897,5.3276571417507,0.00108042925551063,0.101794384587806
Dmagna014292-T1,1.7387165092581,-0.270957896864114,0.00108094965453916,0.101794384587806
Dmagna030481-T1,1.39397119146843,4.69401912100519,0.00108375389783581,0.101794384587806
Dmagna023665-T1,-3.2679533016351,2.83657539267002,0.00109914094593821,0.101794384587806
Dmagna000336-T1,0.981141054432836,4.8895266998028,0.00110145988766561,0.101794384587806
