"","cntrl1_4h","cntrl2_4h","cntrl3_4h","treat1_4h","treat2_4h","treat3_4h","cntrl1_24h","cntrl2_24h","cntrl3_24h","treat1_24h","treat2_24h","treat3_24h"
"Tcas001420",385,653,859,546,755,498,324,458,517,341,615,755
"Tcas000855",235,266,260,206,278,298,218,143,147,354,298,374
"Tcas000531",13,23,17,15,13,8,15,13,10,10,11,14
"Tcas000262",29,52,39,29,40,29,29,25,48,33,54,48
"Tcas001619",46,84,73,72,54,42,32,45,49,29,43,62
"Tcas000568",282,231,208,239,133,194,408,287,176,61,67,103
"Tcas001282",73,122,147,86,162,126,78,78,88,61,84,119
"Tcas000178",116,152,118,98,127,156,116,92,127,87,151,122
"Tcas000538",25,38,43,27,34,34,30,27,29,15,21,26
"Tcas000215",8,14,19,8,17,6,4,6,9,3,16,13
"Tcas000677",515,576,599,427,375,219,245,241,234,412,447,578
"Tcas001065",9,8,8,6,6,6,5,3,3,3,7,10
"Tcas000192",250,372,422,267,348,325,281,303,308,282,335,360
"Tcas001277",2,5,6,1,6,4,1,0,3,1,2,1
"Tcas000445",1468,820,2229,768,3533,2650,728,627,1120,746,988,743
"Tcas001090",189,253,280,220,179,247,281,227,242,158,169,198
"Tcas000664",109,169,219,116,228,193,123,136,173,107,172,186
"Tcas000721",57,61,80,52,69,83,38,46,42,38,40,65
"Tcas000336",57,67,100,60,140,130,37,47,72,15,38,44
"Tcas001007",0,0,0,0,0,0,0,1,0,0,0,0
"Tcas000674",19,17,26,14,33,30,21,15,20,11,11,16
"Tcas000832",77,36,37,56,6,76,105,44,39,38,31,34
"Tcas000761",36,36,27,34,50,61,28,23,33,32,36,56
"Tcas000414",237,201,201,240,76,207,407,243,192,195,174,134
"Tcas001406",131,199,255,148,241,207,112,120,148,110,152,151
"Tcas000671",112,175,189,136,186,183,119,130,151,96,126,144
"Tcas000773",143,193,249,171,269,254,114,142,152,90,157,172
"Tcas001690",0,0,0,0,0,0,0,0,0,0,0,0
"Tcas000903",254,338,362,229,314,275,256,253,311,278,368,317
"Tcas001260",1342,1892,1882,1421,1821,1546,1433,1534,1707,1106,1401,1377
"Tcas001142",385,410,462,386,240,353,627,468,346,390,349,407
"Tcas001470",330,305,384,297,324,458,583,335,350,316,360,334
"Tcas001591",334,415,398,330,526,393,238,290,374,255,321,350
"Tcas000935",615,822,910,620,710,830,939,742,837,644,706,700
"Tcas001709",38,40,63,43,40,46,30,28,41,32,29,31
"Tcas001209",249,385,325,298,292,276,263,256,267,248,292,308
"Tcas001725",0,1,0,0,1,1,0,3,0,0,0,0
"Tcas001208",1114,1191,1139,837,1047,822,995,795,629,1653,1784,2089
"Tcas001050",169,263,268,228,435,242,135,217,209,91,85,116
"Tcas000874",1095,1460,1167,964,836,810,1433,1463,1237,1791,1818,1739
"Tcas000290",18,16,28,12,20,12,24,14,23,18,27,20
"Tcas000593",26,52,35,27,32,76,38,33,38,30,46,48
"Tcas001592",127,186,210,166,234,181,156,149,152,118,159,196
"Tcas001503",286,461,474,272,457,433,407,389,449,357,517,479
"Tcas001721",31,46,53,27,28,25,21,33,27,13,24,28
"Tcas000438",154,204,155,188,118,139,102,100,118,106,115,149
"Tcas001174",16,21,20,11,24,20,12,19,17,12,13,19
"Tcas000697",190,179,131,100,156,188,242,109,129,145,134,120
"Tcas000338",12,21,35,14,28,20,18,27,29,28,45,38
"Tcas000709",0,0,1,0,0,0,0,1,0,0,0,1
"Tcas000282",295,428,309,333,301,347,455,414,512,286,391,492
"Tcas001293",67,116,113,80,95,70,80,65,80,71,108,127
"Tcas001456",760,1509,1439,929,1053,916,588,988,996,573,836,1001
"Tcas000550",28,50,59,33,35,56,51,26,43,34,45,36
"Tcas001711",41,38,53,27,29,26,20,25,36,28,44,39
"Tcas000149",193,257,290,191,311,283,206,172,206,192,249,233
"Tcas001074",132,195,199,141,218,191,132,105,155,112,131,162
"Tcas000712",312,463,500,378,396,385,259,287,373,260,339,360
"Tcas001136",3,1,1,0,0,1,0,3,0,1,0,1
"Tcas000364",0,0,0,0,0,0,0,0,0,0,0,0
"Tcas000805",1410,2179,2121,1622,1787,1034,1310,1412,1506,1302,1736,1974
"Tcas001145",12,41,29,25,6,25,8,24,31,5,11,10
"Tcas000731",0,1,2,0,1,0,0,0,0,0,0,0
"Tcas001476",2,2,4,4,5,0,0,4,2,2,1,2
"Tcas000381",4,4,6,2,4,4,137,173,239,31,52,55
"Tcas001714",0,1,3,2,4,1,5,4,7,1,3,1
"Tcas000617",68,144,124,92,130,114,73,120,137,80,91,118
"Tcas001003",121,138,143,138,80,109,183,108,88,81,122,121
"Tcas000837",1,2,1,0,0,0,1,0,1,3,0,1
"Tcas000405",177,241,236,186,253,260,232,206,226,179,239,271
"Tcas001516",7161,4832,9462,6508,7079,9457,9662,9670,7783,7876,7851,5729
"Tcas000261",100,143,123,75,96,102,92,80,92,96,100,107
"Tcas000346",198,264,288,195,246,278,225,202,224,150,185,233
"Tcas000811",113,182,172,129,178,93,114,126,152,133,132,146
"Tcas000365",41,43,52,39,57,35,33,46,59,35,52,40
"Tcas000177",728,998,1081,660,1088,481,618,682,726,577,821,908
"Tcas000956",81,101,131,76,98,109,76,69,99,92,84,85
"Tcas000229",188,313,257,192,243,271,233,256,275,294,260,244
"Tcas000566",42,56,64,41,66,80,47,44,60,40,44,49
"Tcas001425",624,796,858,697,791,837,717,625,767,568,720,711
"Tcas000295",84,117,106,61,112,128,84,74,100,60,86,77
"Tcas001020",0,0,0,0,0,0,0,0,0,0,0,0
"Tcas001601",52,75,87,57,77,79,27,51,46,30,53,52
"Tcas001695",101,117,282,144,396,222,44,76,95,51,106,134
"Tcas000598",0,0,1,0,0,0,0,1,1,1,0,0
"Tcas001130",0,2,3,2,0,0,1,1,0,1,2,0
"Tcas000376",1,1,1,0,0,0,0,0,0,0,1,0
"Tcas001431",163,154,55,230,16,67,304,204,141,187,188,117
"Tcas000144",486,548,653,468,1234,454,324,317,526,450,526,681
"Tcas001506",5,3,6,5,18,5,4,9,10,5,8,5
"Tcas001255",175,273,271,206,206,138,167,177,196,150,197,191
"Tcas001304",48,52,55,35,46,46,41,28,59,33,50,42
"Tcas000621",158,205,180,137,160,144,164,153,163,146,161,152
"Tcas000124",84,132,143,81,139,130,89,89,81,51,88,88
"Tcas000908",3,5,3,3,3,4,6,1,2,4,7,5
"Tcas000650",1,0,2,0,0,0,0,0,1,3,1,1
"Tcas001487",6,15,14,7,28,20,7,11,15,5,10,13
"Tcas001188",6,17,5,13,11,4,6,7,6,1,3,2
"Tcas001211",0,0,1,0,0,0,0,0,0,0,0,0
"Tcas000434",71,105,130,38,127,149,64,31,34,80,77,69
"Tcas001556",630,1071,1409,733,1450,1120,459,687,831,608,1271,1330
"Tcas001008",31,41,69,44,30,47,90,54,46,35,31,40
"Tcas000209",104,130,132,85,122,141,85,97,112,98,118,115
"Tcas000589",33,20,29,25,32,51,34,37,23,62,21,38
"Tcas001195",2,2,4,2,4,0,4,2,5,1,1,3
"Tcas001615",129,134,131,103,119,106,129,115,133,108,146,173
"Tcas000547",24,20,35,20,80,45,8,11,44,15,18,35
"Tcas000723",3,3,3,1,2,5,2,1,5,1,3,2
"Tcas001274",21,25,42,20,89,56,12,13,36,4,26,36
"Tcas001618",43,55,60,55,42,54,24,38,27,34,30,43
"Tcas000766",252,340,395,238,342,270,185,204,275,216,241,284
"Tcas000751",245,316,318,296,249,243,322,250,265,239,268,301
"Tcas000266",544,989,868,802,738,555,403,552,615,409,574,744
"Tcas000700",16,40,24,23,26,24,56,52,42,18,24,33
"Tcas000360",36,41,48,31,26,49,43,41,37,30,40,37
"Tcas000315",164,243,277,166,233,201,168,169,175,166,209,209
"Tcas000479",6,6,8,2,7,2,1,2,3,7,11,3
"Tcas000824",92,101,100,72,66,109,87,71,87,81,66,107
"Tcas000411",694,1052,1216,719,977,668,496,673,712,432,785,788
"Tcas001037",810,1592,1706,1437,1600,1224,181,795,1031,191,636,1031
"Tcas000923",0,0,0,0,0,0,0,0,0,0,0,0
"Tcas001699",70,99,113,74,93,60,50,64,74,47,56,84
"Tcas001398",363,505,842,379,1541,1082,162,223,601,166,425,520
"Tcas000348",436,538,486,360,357,417,593,390,451,289,171,245
"Tcas001194",275,315,419,176,459,393,322,195,288,417,548,746
"Tcas000687",324,553,566,404,539,465,369,395,501,342,492,514
"Tcas001085",2,0,3,1,1,3,0,2,2,3,7,10
"Tcas001635",2,1,10,5,9,7,5,24,34,12,76,107
"Tcas000426",6,14,13,7,14,19,9,12,15,5,4,7
"Tcas000821",15,19,24,14,31,30,12,15,11,8,13,18
"Tcas001153",1659,2258,2245,2164,1563,790,1743,1541,1423,1793,1812,1814
"Tcas000487",0,0,0,1,1,0,1,0,1,1,0,0
"Tcas000741",0,0,0,1,2,0,1,1,1,1,0,0
"Tcas000304",229,332,305,239,295,213,234,211,268,202,242,272
"Tcas001292",470,529,508,446,403,436,560,403,365,428,522,432
"Tcas001617",170,209,231,160,157,218,194,157,195,195,213,200
"Tcas001632",12,6,8,7,8,10,6,1,5,4,5,7
"Tcas000592",28,41,52,25,90,53,8,26,31,8,14,15
"Tcas001386",258,514,666,334,693,633,139,244,302,217,408,413
"Tcas000812",45,50,26,54,13,43,70,43,52,21,30,24
"Tcas000166",220,328,304,215,287,328,210,248,291,166,232,278
"Tcas000528",144,180,156,117,128,171,160,145,144,93,126,133
"Tcas001286",3794,4444,4764,2676,4859,5140,3772,2389,3011,3368,4475,4294
"Tcas000459",3,0,1,0,0,3,0,0,0,3,0,2
"Tcas001722",45,85,101,67,103,85,70,97,98,51,63,82
"Tcas001317",85,172,133,135,100,98,114,113,114,113,108,126
"Tcas000638",100,179,148,122,165,172,145,128,124,86,119,122
"Tcas000272",583,791,836,545,875,747,568,625,692,546,667,760
"Tcas000323",105,143,116,94,119,138,135,87,93,96,91,112
"Tcas001146",321,193,148,203,32,139,685,239,219,215,221,274
"Tcas001739",1795,980,802,1172,152,1061,3499,1113,1090,1023,834,931
"Tcas000984",183,266,288,176,232,202,201,230,247,197,253,257
"Tcas000851",0,0,0,0,0,0,0,0,0,0,0,0
"Tcas000783",11,9,13,10,73,57,0,1,11,2,0,2
"Tcas000564",83,95,166,50,617,349,3,2,27,2,1,6
"Tcas000234",559,970,1277,583,3284,3000,20,5,598,11,65,290
"Tcas000701",0,0,0,1,2,0,0,0,0,1,4,1
"Tcas001175",259,44,81,176,853,536,0,0,59,0,1,15
"Tcas001066",639,764,887,490,911,775,575,465,581,467,547,549
"Tcas001658",74,90,72,50,71,35,35,59,72,36,75,72
"Tcas000527",883,1111,1141,867,1103,924,898,811,1034,992,1129,1085
"Tcas001524",31,34,46,31,44,48,26,19,44,25,38,36
"Tcas000966",18,46,40,28,39,26,15,20,12,14,25,35
"Tcas001254",0,0,0,0,0,0,0,0,0,0,0,0
"Tcas000921",13,25,30,19,31,31,18,12,14,16,15,22
"Tcas000325",498,706,801,511,758,516,318,342,450,347,438,559
"Tcas000605",1703,1500,1945,2191,3724,2143,2030,1197,1286,928,1237,1508
"Tcas001158",413,667,766,518,688,506,470,509,611,350,595,665
"Tcas000813",427,527,639,373,596,607,453,412,539,378,529,522
"Tcas001611",24,35,49,21,41,38,26,22,47,15,35,32
"Tcas000552",70,116,91,83,71,84,100,102,85,93,93,94
"Tcas000883",842,1373,1293,1073,1314,1231,903,1069,1286,544,728,887
"Tcas000814",0,0,0,0,0,0,0,0,0,0,0,0
"Tcas001642",190,301,251,335,224,291,355,266,270,184,224,239
"Tcas000423",1512,1940,2397,1505,2312,2418,1828,1614,1931,1400,1800,1717
"Tcas000490",0,1,0,2,0,1,0,2,1,0,1,1
"Tcas000788",2,3,1,2,0,0,2,3,1,12,10,5
"Tcas001183",2021,2407,2791,1757,3250,1666,1336,1168,1397,1381,1648,2079
"Tcas000760",2,1,3,0,1,0,0,0,1,0,1,1
"Tcas001326",510,603,832,498,809,670,501,441,557,462,615,647
"Tcas000369",602,815,797,598,677,384,547,547,590,496,658,709
"Tcas001271",347,463,548,368,659,563,390,320,417,286,414,416
"Tcas000437",134,241,179,220,157,97,211,199,215,125,183,171
"Tcas000898",0,0,0,0,0,0,0,0,0,0,0,0
"Tcas000469",321,417,423,366,331,398,448,423,402,421,492,452
"Tcas000318",361,359,427,292,384,399,378,295,352,511,604,665
"Tcas000588",1740,2130,2332,1810,2713,1971,1991,1690,1764,1542,2052,2099
"Tcas000738",12,14,14,5,6,9,9,11,5,5,5,8
"Tcas000668",9,19,10,15,20,9,14,9,9,5,10,10
"Tcas001309",7,5,12,2,8,2,0,2,11,1,5,6
"Tcas001331",199,315,314,223,298,201,170,191,230,166,236,238
"Tcas001126",5,5,15,1,6,21,0,4,7,0,6,7
"Tcas000471",43,89,88,62,69,63,51,44,55,61,52,73
"Tcas000916",0,0,1,0,1,0,0,2,0,0,0,0
"Tcas001097",22,29,18,16,4,22,54,35,15,27,16,28
"Tcas000294",208,291,382,232,431,305,242,236,259,174,213,271
"Tcas000639",173,261,251,177,353,231,142,154,196,137,224,221
"Tcas000643",108,109,123,111,123,165,182,162,74,64,77,45
"Tcas001537",15,18,21,18,33,20,14,8,17,6,21,12
"Tcas000865",35,60,53,52,25,44,46,18,18,28,30,28
"Tcas000125",40,40,31,23,19,27,300,349,370,226,150,135
"Tcas000941",1,5,2,1,3,0,0,1,1,0,0,0
"Tcas000463",254,295,345,212,352,293,272,278,296,221,290,287
"Tcas001403",79,97,125,100,101,114,88,85,92,66,113,116
"Tcas000954",39,46,33,24,47,37,37,28,24,20,20,28
"Tcas000785",29,49,19,32,43,23,32,11,22,31,16,28
"Tcas000978",1371,697,1413,1115,4518,3288,284,188,1495,354,457,528
"Tcas000807",766,925,1017,759,821,1003,1040,854,870,771,825,895
"Tcas001664",126,165,271,132,281,271,123,146,201,90,130,139
"Tcas000819",31,10,5,16,9,7,33,3,8,4,8,11
"Tcas001229",29,22,33,11,31,25,19,28,18,8,30,13
"Tcas000284",224,285,369,241,255,186,209,240,188,173,203,242
"Tcas000302",7,19,31,10,14,10,7,14,23,1,7,14
"Tcas001092",132,138,267,132,273,129,111,123,113,159,179,189
"Tcas000866",61,7,300,45,463,338,0,14,165,1,359,293
"Tcas001265",371,563,466,447,435,413,303,344,376,290,384,440
"Tcas001198",64,75,58,58,53,75,59,60,65,54,59,90
"Tcas000602",38,98,48,55,57,61,33,28,55,32,58,80
"Tcas000694",176,179,230,210,228,210,80,107,137,170,303,383
"Tcas000685",113,98,135,75,39,180,182,112,72,169,109,117
"Tcas001169",0,0,0,0,0,0,0,0,0,0,0,0
"Tcas000308",27,41,21,24,22,19,29,18,23,24,31,35
"Tcas000394",251,286,352,181,361,232,236,248,301,188,275,256
"Tcas001259",1,1,0,0,4,0,1,0,2,1,1,1
"Tcas001735",14,19,23,16,22,19,15,22,22,16,9,9
"Tcas001454",531,522,654,383,593,663,738,566,710,594,534,580
"Tcas001533",106,153,126,125,91,159,111,81,123,79,113,126
"Tcas000511",703,837,832,628,818,891,928,923,1107,836,756,818
"Tcas001346",625,608,310,669,29,490,1442,805,581,808,677,366
"Tcas000774",2216,4243,5565,2601,4215,4241,2243,4620,4972,1312,2605,2676
"Tcas000696",28,38,105,37,99,138,20,31,46,5,6,4
"Tcas001334",225,344,276,271,230,246,378,300,294,217,202,191
"Tcas001643",1580,2271,1972,1343,1526,1433,1920,1626,1495,1443,1330,1118
"Tcas000154",48,70,62,36,50,61,43,39,53,44,43,32
"Tcas001318",0,0,0,0,0,0,0,0,0,0,0,1
"Tcas001528",59,94,101,63,174,83,38,73,95,44,85,80
"Tcas000359",44,60,67,51,63,79,50,52,61,42,41,48
"Tcas000838",1075,1227,1398,1015,1757,1826,1503,930,1395,828,1147,1216
"Tcas000628",547,441,505,520,361,441,718,526,465,279,248,289
"Tcas001596",566,674,676,591,559,466,811,603,614,595,697,653
"Tcas000224",0,1,3,3,0,2,0,1,0,2,0,0
"Tcas000864",33,51,75,43,129,75,30,40,60,43,81,82
"Tcas000768",6,3,6,8,4,4,8,2,6,0,3,6
"Tcas000146",90,127,148,103,124,98,103,99,113,94,120,125
"Tcas000853",1052,1294,1341,997,1082,968,1350,1157,1126,1049,1117,1038
"Tcas001164",269,399,409,346,387,331,265,314,348,288,355,292
"Tcas000422",124,120,119,99,116,143,129,112,131,84,115,130
"Tcas000470",9,18,12,12,15,2,6,9,10,6,22,15
"Tcas000391",66,95,72,61,72,93,97,78,92,80,60,87
"Tcas000475",265,346,365,307,390,374,320,269,350,226,334,324
"Tcas001201",0,0,1,0,1,0,0,0,0,0,0,0
"Tcas000695",544,858,844,635,867,608,505,589,658,449,639,724
"Tcas001056",0,0,0,0,0,0,0,0,0,0,0,0
"Tcas001605",44,59,71,40,71,51,36,39,56,43,53,44
"Tcas001378",0,0,0,0,0,0,0,0,0,0,0,0
"Tcas000868",77,127,141,95,143,116,75,84,91,57,93,125
"Tcas000771",1,2,0,0,0,0,1,0,0,0,0,1
"Tcas000513",269,317,314,238,232,233,330,264,281,269,262,279
"Tcas001109",647,882,937,672,929,771,793,759,870,589,753,843
"Tcas000213",1557,1578,1670,1355,1278,1648,2259,1407,1393,1101,1187,1087
"Tcas000259",847,1272,1348,860,1258,973,762,993,1144,770,1055,1061
"Tcas001264",32,11,21,23,34,29,24,14,26,6,11,10
"Tcas000257",33,7,20,30,11,17,39,17,26,29,15,9
"Tcas001068",0,1,1,1,0,0,0,0,1,0,0,1
"Tcas001368",0,0,2,0,0,1,1,2,0,0,1,0
"Tcas000791",14,28,38,21,65,48,8,14,32,11,29,33
"Tcas000688",1,0,0,0,1,0,0,0,0,0,0,0
"Tcas000777",0,0,0,0,3,0,0,1,1,0,1,0
"Tcas001182",61,91,111,49,87,25,38,50,46,42,59,71
"Tcas000210",175,246,276,165,246,224,96,146,170,125,156,183
"Tcas000355",7,6,9,5,7,12,6,2,6,13,13,17
"Tcas001012",2,1,5,1,0,2,3,0,2,2,5,11
"Tcas000775",2,1,0,1,5,1,1,1,4,2,3,4
"Tcas001441",338,283,156,394,24,250,577,308,228,274,252,190
"Tcas000501",2927,3994,4123,2725,2840,3201,2757,2848,3014,3711,4140,5513
"Tcas000502",280,438,447,318,444,325,258,294,324,179,291,330
"Tcas000879",47,92,70,57,65,21,42,39,42,56,40,57
"Tcas001620",29,41,51,35,32,48,43,44,41,32,38,40
"Tcas000456",924,1220,1203,887,900,712,1061,942,994,953,1168,1149
"Tcas001595",61,78,99,60,87,105,31,54,71,46,52,64
"Tcas001411",294,181,399,169,494,332,149,121,205,139,235,190
"Tcas000996",73,182,253,92,250,203,18,82,119,24,97,128
"Tcas001440",79,93,94,64,57,59,90,61,66,43,69,72
"Tcas001072",121,221,221,119,251,188,125,173,149,137,190,202
"Tcas001616",5,9,3,5,8,6,2,1,3,2,2,3
"Tcas000647",25,42,27,52,30,26,27,19,27,22,37,36
"Tcas001163",23,30,22,22,11,14,27,37,26,18,15,36
"Tcas001625",166,218,205,157,150,176,206,174,159,151,153,159
"Tcas000525",922,1302,2851,1107,4167,1451,295,466,1358,566,1525,1825
"Tcas001545",9,15,13,12,14,18,18,13,17,8,22,20
"Tcas000904",267,340,315,224,190,310,327,243,251,233,231,234
"Tcas000582",0,0,0,0,0,0,0,0,0,0,0,0
"Tcas000584",350,484,480,332,479,445,372,378,428,244,343,346
"Tcas000212",13,17,23,20,17,25,18,13,14,6,15,16
"Tcas000254",1,0,2,1,3,2,1,4,3,0,2,3
"Tcas001055",53,49,30,54,22,64,79,38,23,51,56,56
"Tcas001473",35,59,53,49,55,62,24,38,50,30,52,84
"Tcas001468",330,485,532,362,950,509,257,317,439,270,412,536
"Tcas001650",17,24,19,27,13,22,24,15,22,16,19,19
"Tcas001419",158,208,166,138,128,122,141,161,151,156,184,174
"Tcas000597",1182,1293,1332,1117,1183,1368,1905,1266,1210,883,970,966
"Tcas000972",9,9,9,5,5,8,6,4,2,4,3,3
"Tcas001622",6,7,10,3,11,13,3,4,8,2,6,3
"Tcas001284",24,46,27,50,14,44,59,38,40,45,29,24
"Tcas001191",18,91,55,82,50,34,24,36,58,22,32,65
"Tcas001715",874,1237,1574,1150,997,519,569,1171,1118,547,1100,1352
"Tcas000998",91,107,140,82,117,108,54,64,63,53,99,90
"Tcas000415",419,318,279,470,89,170,716,375,240,196,191,144
"Tcas000982",162,203,220,200,180,150,122,146,130,127,178,189
"Tcas000309",85,84,119,69,61,100,101,79,62,97,100,111
"Tcas001712",2,8,7,5,10,6,3,1,4,0,8,6
"Tcas001060",0,0,0,0,0,0,0,0,0,0,0,0
"Tcas000389",5,11,10,10,6,9,6,6,3,4,9,7
"Tcas001308",13,14,32,4,32,18,8,6,20,5,6,15
"Tcas000195",471,708,811,552,664,430,390,484,514,395,621,611
"Tcas000249",45,70,64,48,53,68,41,45,57,43,65,62
"Tcas000936",247,278,341,239,264,196,243,282,322,345,473,458
"Tcas000848",1292,1380,1815,1168,2232,1632,1081,830,1331,671,878,953
"Tcas001207",392,593,620,411,580,516,428,513,588,393,576,560
"Tcas001534",185,238,384,151,482,379,165,143,292,154,266,255
"Tcas000656",44,70,53,66,44,52,62,52,56,49,60,61
"Tcas001100",417,563,579,497,543,424,471,444,480,409,501,518
"Tcas000555",298,408,413,319,459,315,300,319,324,203,287,310
"Tcas001577",167,263,256,188,244,202,200,199,193,150,191,212
"Tcas000165",9,12,25,5,29,35,8,6,10,7,14,4
"Tcas001661",25,42,201,39,291,191,3,7,73,2,130,110
"Tcas000645",9,16,27,9,36,20,18,20,32,10,23,25
"Tcas001730",541,347,465,572,1985,1077,281,299,617,195,254,316
"Tcas000237",275,384,1136,332,1295,674,130,255,668,321,870,1156
"Tcas000548",4,4,3,3,4,6,5,5,4,8,7,5
"Tcas001415",2743,1596,1385,2965,114,1477,5614,2689,1464,1046,941,980
"Tcas001393",3,0,1,0,0,3,0,1,2,1,2,1
"Tcas001604",488,341,452,511,3644,1819,2039,3133,5564,599,1096,1629
"Tcas000693",426,529,505,516,527,407,407,407,459,297,370,377
"Tcas000372",105,115,129,89,119,96,73,82,103,85,104,91
"Tcas001471",46,49,45,31,37,54,27,24,28,28,37,21
"Tcas001389",287,486,524,350,384,354,339,339,320,370,486,455
"Tcas000247",215,326,371,246,312,254,194,189,220,224,277,281
"Tcas001287",152,227,212,134,184,170,125,142,169,91,153,153
"Tcas001314",695,322,501,559,81,415,707,353,153,119,104,99
"Tcas000356",926,700,941,725,312,779,1213,887,599,407,294,92
"Tcas000331",11,8,10,6,16,25,3,1,3,3,1,9
"Tcas001160",23,28,34,15,37,30,9,26,28,16,13,21
"Tcas000466",7,0,5,2,1,5,6,1,0,1,1,3
"Tcas000583",2258,2670,3131,2399,3871,3995,2899,2491,2863,1780,2197,2269
"Tcas001738",1679,2104,2807,1883,2767,1893,1386,1899,2039,1349,1881,2052
"Tcas000321",66,98,110,75,89,99,58,66,82,81,82,87
"Tcas001438",0,0,0,0,0,0,0,0,0,0,0,0
"Tcas001364",0,0,0,0,0,0,0,0,0,0,0,0
"Tcas000847",0,0,0,0,0,0,0,0,0,0,0,0
"Tcas001168",0,0,0,0,0,0,0,1,0,0,0,0
"Tcas001156",0,0,0,0,0,0,0,0,0,0,0,0
"Tcas001575",0,0,0,0,0,0,0,0,0,0,0,0
"Tcas001479",0,0,0,0,0,0,0,0,0,0,1,0
"Tcas001165",0,0,0,0,0,0,0,0,0,0,0,0
"Tcas000397",0,0,0,0,0,0,0,0,0,0,0,0
"Tcas000140",0,0,0,0,0,0,0,0,0,0,0,0
"Tcas001279",1,0,1,0,1,0,0,1,0,0,0,0
"Tcas000419",0,0,0,0,0,0,0,0,0,0,0,0
"Tcas001417",0,0,0,0,0,0,0,0,0,0,1,0
"Tcas001489",231,346,319,237,321,321,226,221,300,202,272,263
"Tcas001602",1,1,1,1,0,2,2,2,10,1,1,0
"Tcas000591",169,236,225,140,240,201,179,166,179,121,179,183
"Tcas000542",148,201,216,162,163,198,174,164,172,127,138,177
"Tcas001633",65,89,115,92,114,84,55,68,99,68,75,72
"Tcas001502",1,1,1,1,2,0,0,1,3,1,0,0
"Tcas001161",28,41,21,23,25,18,17,10,16,15,22,23
"Tcas000652",1029,1554,1614,1024,1545,1079,870,997,1176,922,1240,1420
"Tcas001573",1,0,1,1,1,1,1,0,0,0,1,0
"Tcas000506",94,178,213,137,164,158,76,149,204,51,122,129
"Tcas000245",391,415,469,410,470,406,742,782,1105,545,637,709
"Tcas000188",156,172,252,137,376,174,120,118,185,193,294,339
"Tcas001305",494,903,1281,684,973,643,205,469,560,288,613,814
"Tcas001052",4442,5065,3728,3541,1778,3397,6449,3807,4237,6144,5274,4820
"Tcas000689",20,28,33,13,35,15,21,27,18,16,24,24
"Tcas001461",477,667,781,589,699,449,412,542,523,523,745,881
"Tcas000632",1,0,0,0,0,0,0,0,0,0,0,0
"Tcas000663",32,282,279,93,96,71,8,108,53,10,64,59
"Tcas001262",501,800,1063,592,1306,1070,537,551,813,445,729,873
"Tcas000756",841,1105,1190,836,1049,1067,1179,1040,1122,995,1542,1380
"Tcas001114",98,114,129,94,98,118,86,86,111,95,93,109
"Tcas001683",289,635,496,410,385,430,195,421,384,189,268,321
"Tcas000153",3810,5912,5580,4118,4863,3774,3387,4018,4490,3807,4783,4932
"Tcas001186",165,193,339,137,261,247,218,221,215,173,219,211
"Tcas001366",555,730,763,561,599,640,723,569,595,516,703,731
"Tcas000289",163,231,172,181,90,141,266,192,179,263,241,228
"Tcas001704",0,0,1,0,0,0,0,0,0,0,0,0
"Tcas000714",593,830,1212,679,1111,682,444,607,712,696,1153,1137
"Tcas001138",1298,3572,3604,1236,3548,2604,404,1453,2153,568,3341,4083
"Tcas001087",578,836,889,624,933,652,447,557,626,479,640,661
"Tcas001261",4,6,4,3,5,5,6,0,3,4,3,3
"Tcas000350",0,2,3,4,1,1,0,2,1,1,1,2
"Tcas000793",574,530,610,986,4,310,1424,865,189,149,180,37
"Tcas000967",114,94,84,235,1,57,334,246,25,8,4,1
"Tcas000370",689,779,698,1542,52,358,1544,771,211,125,97,32
"Tcas000616",2632,5030,4919,3783,4694,3655,2872,4414,3234,2018,2720,3073
"Tcas001370",104,117,69,125,106,131,166,130,126,90,100,66
"Tcas001197",788,1019,1225,812,1081,657,666,652,849,813,1122,1231
"Tcas001474",0,0,0,0,0,0,0,0,0,0,0,0
"Tcas000285",18,39,30,29,36,35,26,30,28,17,32,33
"Tcas000491",2,4,1,0,4,2,2,3,4,1,3,7
"Tcas001013",192,200,185,170,109,154,290,223,186,102,155,193
"Tcas001121",26,52,40,54,17,28,56,32,15,19,19,25
"Tcas001669",189,266,244,225,195,212,262,205,187,178,174,233
"Tcas000176",177,285,324,207,338,391,252,229,277,237,282,288
"Tcas001404",11774,11137,10898,7909,8108,11730,13323,9278,10545,10450,9839,8034
"Tcas001436",132,206,232,136,256,237,124,133,188,123,142,178
"Tcas000800",267,361,1051,288,1672,935,157,88,235,142,411,438
"Tcas001234",0,1,0,0,2,0,0,0,0,0,1,1
"Tcas001039",52,57,64,46,55,50,54,48,60,43,53,52
"Tcas000797",261,302,325,292,265,349,415,313,260,259,287,286
"Tcas000453",29,50,46,30,51,55,34,33,43,22,37,45
"Tcas000187",50,86,90,67,87,64,60,61,73,55,77,70
"Tcas000407",557,771,877,671,706,503,516,586,550,626,814,838
"Tcas000265",587,916,841,694,778,736,586,729,814,597,801,902
"Tcas000563",266,367,374,284,373,377,298,303,325,230,306,336
"Tcas001447",120,209,210,139,185,173,122,143,152,115,144,176
"Tcas000802",5,16,16,8,6,16,4,7,21,11,12,14
"Tcas001707",13,16,13,9,18,7,5,9,14,14,13,6
"Tcas000961",22,45,43,24,28,51,20,23,25,18,30,28
