logFC,logCPM,PValue,FDR
Tcas000901,3.21118844911345,3.26000422961484,0.00177493805161537,0.0729842839989334
Tcas002960,0.743627404407501,3.86851454176992,0.0018252644809331,0.0742900818677542
Tcas001024,1.45241185003119,7.05231313019793,0.00182815841615065,0.0742900818677542
Tcas011870,4.92453380461788,2.49792182086294,0.00182899921331741,0.0742900818677542
Tcas007464,0.867330516452208,5.55815776269761,0.00184952236849306,0.0748195445586342
Tcas002663,1.6969406444199,6.04512263902112,0.00186039873485045,0.0749560651557489
Tcas003747,-0.990761335026987,3.00227912449654,0.00188020740979403,0.0753817112973047
Tcas011115,1.32372469363722,5.65842604126673,0.0018860516237316,0.0753817112973047
Tcas001571,-1.06200455329203,3.46270881877861,0.00192139705348111,0.0764884436588976
Tcas009130,2.3482868897906,1.16140045229163,0.00194521727487382,0.0771294087719808
Tcas003359,1.3038303393904,5.7813021943927,0.00196289741917485,0.0775228103256724
Tcas007240,1.81078637198562,2.81308904629258,0.0019798126791882,0.0777860758567682
Tcas003488,-1.62246589983145,7.091108716714,0.00198513304078021,0.0777860758567682
Tcas002336,-0.762252163332195,5.39705749627681,0.00200706668221484,0.0781942012963996
Tcas002192,0.903540552189467,6.03981063978405,0.00201268151481555,0.0781942012963996
Tcas001663,1.67112102692622,6.1885592418708,0.00202726659984059,0.0781942012963996
Tcas005092,-0.878516898239299,7.50901421176391,0.0020307484156775,0.0781942012963996
Tcas011973,1.46976741189894,5.09319574061917,0.00204177861003704,0.0781942012963996
Tcas001999,1.51804609146536,4.98640506764701,0.00205069031221248,0.0781942012963996
Tcas006057,1.20774843446288,6.5466964740893,0.002056692007811,0.0781942012963996
Tcas005863,1.98975963356392,6.55253646776433,0.00206516913175433,0.0781942012963996
Tcas010773,-2.09095223552834,4.25231350862046,0.00206597969798334,0.0781942012963996
Tcas012051,-1.87163210324851,3.32561226821648,0.00207636768661746,0.0782086366092867
Tcas008030,4.59498520256489,4.05742144507974,0.00208201534608389,0.0782086366092867
Tcas008236,-2.56871522895449,1.29590777303236,0.00209925663439308,0.0783113429753737
Tcas004516,1.39606416244336,7.70624569073243,0.00210042433120498,0.0783113429753737
Tcas004356,-1.98932360080138,9.1710484102375,0.00212210358079251,0.0788254980642332
Tcas006388,-2.95404920738067,6.68618991719138,0.00214982811456451,0.0795595648915874
Tcas012402,0.813320639865307,5.25270083057435,0.00216835569681544,0.0798234352766695
Tcas010516,-0.618849494231858,6.5073688291917,0.00218046050425237,0.0798234352766695
Tcas004649,3.28941798437476,7.58254112288089,0.00218581918553886,0.0798234352766695
Tcas008219,-0.538595393587492,5.35090795215251,0.00218891325718649,0.0798234352766695
Tcas009544,1.88509758708085,4.71504801979991,0.00220019474570165,0.0799064902862328
Tcas001747,-1.08383318160349,4.08178675443292,0.00220718487980387,0.0799064902862328
Tcas002098,-0.84514878857205,7.03104368407986,0.00225004517720476,0.0811640845149097
Tcas005491,1.06001086086011,3.19054625240456,0.00227543691777745,0.0817847686418427
Tcas010196,-0.995381700088355,2.47058286337932,0.00233806457908179,0.0836202995958173
Tcas003553,-1.37792584128652,4.55966599157964,0.00234324298306934,0.0836202995958173
Tcas012322,3.22196141072666,1.88283686051622,0.00237092494786846,0.0843070536622834
Tcas012509,2.66978958082395,3.15575815260354,0.00239929242726709,0.0850132267136622
Tcas006665,1.26910973992842,5.99766934588046,0.0024120135203226,0.085161975600931
Tcas006974,1.08468857561197,3.67662150942198,0.00250677854739185,0.0881572528441371
Tcas004702,1.58399724394265,6.63801285576471,0.00251449330069847,0.0881572528441371
Tcas005609,-1.65566710202207,6.80159878884424,0.00259136001945905,0.0903656857879382
Tcas003021,-0.681938678205811,5.92488541633428,0.00259557163942537,0.0903656857879382
Tcas002113,1.41302839487537,5.41004067023901,0.0026522889246385,0.0920196907464858
Tcas011323,1.32213846820762,4.4349664951824,0.00272621546938542,0.0938162028768068
Tcas007739,-0.562379828179583,5.61286976117045,0.00273322495947666,0.0938162028768068
Tcas011402,-1.05432080064127,4.27640903527728,0.00274010304238517,0.0938162028768068
Tcas009218,-1.47426930467952,8.18838360302303,0.00275423313949363,0.0938162028768068
Tcas006354,-0.635933655055561,3.97196616042423,0.00275811522989687,0.0938162028768068
Tcas005791,1.44919988941257,5.22348941543801,0.00277092247536178,0.0938162028768068
Tcas008002,-0.706428752345565,3.89856751589945,0.00277629314429466,0.0938162028768068
Tcas003817,0.709632993638425,6.02026003086254,0.00277918295151469,0.0938162028768068
Tcas010352,1.31503428641768,1.7242623758923,0.00280336407110321,0.0943138511732769
Tcas003570,1.28269652088838,5.16585322784824,0.00281614172904012,0.0944257991831171
Tcas011193,0.71118550853691,5.95878769082939,0.00283103686363757,0.0945923832540215
Tcas001710,-0.568578503535748,4.92844182112822,0.00284782412424516,0.0945923832540215
Tcas009822,-0.947111414491124,6.79906543193584,0.00286936126782205,0.0945923832540215
Tcas006123,2.98283190938707,6.17309276690084,0.00287354377616504,0.0945923832540215
Tcas005180,1.95065013360425,7.79766220483118,0.0028737755235713,0.0945923832540215
Tcas012187,1.03812658651237,4.25813102885127,0.00288175638488967,0.0945923832540215
Tcas008088,-1.24229228997139,3.96833256400433,0.00289716475944283,0.0945923832540215
Tcas011341,1.3777437038327,5.53910571448917,0.00289759879717139,0.0945923832540215
Tcas003270,-0.604260411160868,5.62066442010448,0.00290631121487036,0.0945923832540215
Tcas000909,-2.60486983242658,4.40141592326691,0.00298660199064322,0.0968900230211268
Tcas008971,1.33810339407153,5.94407863038985,0.0030148909915699,0.0974912323228686
Tcas003028,-0.547445971218974,5.88572589051741,0.00304070441977905,0.0978878936520663
Tcas009978,-0.911152975843553,2.93004610744778,0.0030467508932939,0.0978878936520663
Tcas008014,-1.04409197546616,8.66301986289366,0.00307360802886909,0.098009118320692
Tcas009201,1.77270547471821,3.07466706280142,0.00307819511856234,0.098009118320692
Tcas012447,-0.638313216181523,3.89456038811205,0.00307995027549012,0.098009118320692
Tcas009824,1.00790804622078,8.17299573195265,0.00311363287213254,0.0985520367983741
Tcas004302,0.918067575937682,2.51587081617505,0.00312367205143872,0.0985520367983741
Tcas011619,-0.717068284817863,3.68369591100793,0.00312660084718621,0.0985520367983741
Tcas010522,1.30565944421027,5.24669835247329,0.00314519325458952,0.098826323898926
Tcas004113,-1.45883749267909,9.31790740103901,0.00317047754816608,0.0993085005055657
Tcas007258,0.875049915333016,5.74046872994189,0.00319429002027532,0.0997417058830968
Tcas008043,1.26474851709325,2.69810134483216,0.00321489201185085,0.100072277203781
Tcas002003,-1.20029617238611,11.432005749579,0.00325578580115434,0.101030471196069
Tcas003601,1.49001883278717,2.50283815333801,0.00328980836249392,0.101691305514131
Tcas008663,2.09698139813754,7.16846376170232,0.00329743624765597,0.101691305514131
Tcas009167,1.9857893395949,1.28876437131741,0.00336335255991018,0.1034049808573
Tcas001942,-1.58128909432249,5.66500799014778,0.00340180256163015,0.104141028118319
Tcas011178,1.55929115615106,6.14207673777977,0.00340813812997301,0.104141028118319
Tcas006221,-1.36727324357482,1.73487225552975,0.00348337089490426,0.106115371895986
Tcas003850,-0.703026630686398,4.48335024088351,0.00350282903788058,0.106277178022138
